,0
208,2.035465255842497
209,2.557624267937079
210,3.409112608452346
211,
212,3.946967763959068
213,3.9416363090437034
214,3.7659582093202615
215,
216,3.733310076606391
217,
218,3.8469824823680643
219,3.884124679969784
220,3.580990895473881
221,3.4348759964832283
222,3.145264060005316
223,2.5397235271831478
224,2.593323680192716
225,3.3118991340092006
226,4.21992939665637
227,4.498650628520005
228,4.184693121683897
229,3.8843827989581516
230,3.496815067791286
231,2.899693765992025
232,2.504562911358719
233,3.181689014812973
234,3.775128782530525
235,3.4002846562282514
236,2.841652282567952
237,3.0124140844433374
238,3.640578169724648
239,4.214250259403778
240,4.081039654934231
241,
242,4.4129251399348055
243,4.630991347449996
244,5.02458271377115
245,4.824401141479745
246,
247,4.781522640054946
248,5.072198211692124
249,5.141082166406793
250,5.569496506855144
251,5.394654593535827
252,5.1476739006994015
253,4.740576529032062
254,4.86852774609995
255,4.778973111735691
256,4.802865565941737
257,4.778741332163145
258,4.604229938293345
259,4.84474785008776
260,4.8855117706061515
261,
262,
263,6.275820389915372
264,6.223893767831476
265,5.638395120109844
266,5.102895593141982
267,5.199123386802546
268,5.356216783794067
269,5.604641721005888
270,5.800695283918312
271,
272,4.883530903326773
273,4.481371020746963
274,4.6418988035712845
275,5.00167936399989
276,4.830875153769021
277,4.480731344879
278,4.4226669085161525
279,4.530014196260471
280,4.7270689201055225
281,4.79298925929322
282,4.878656093082443
283,4.66833986521555
284,4.85510460553623
285,4.656024307533053
286,3.781961392166002
287,3.773333130007188
288,3.9316920048357327
289,4.400653814535783
290,4.470110620610947
291,4.582430441766205
292,4.214073113447052
293,4.1966625532917625
294,4.280523765111742
295,4.32496959660782
296,4.67492804409164
297,5.179098786291084
298,5.090830069986691
299,
300,
301,4.6361852506655525
302,4.00211918071069
303,3.5084106120998504
304,3.6151830725832808
305,3.8942773635448567
306,4.446043555417807
307,3.9067311054910254
308,3.1825626719865325
309,2.787499125162484
310,3.3549085646263714
311,4.185854800636041
312,4.4943477039371365
313,4.463087942832511
314,4.326328854548759
315,4.055055653717605
316,3.981334991997141
317,3.861458137242011
318,4.497647060676753
319,5.218272078782125
320,5.288018683153194
321,5.051613336063592
322,5.295052341668406
323,
324,4.65083280425643
325,4.23040927129241
326,4.547568226754449
327,4.428957329350035
328,4.244790845531842
329,3.958593958912737
330,4.090212329225694
331,3.9142422835123143
332,3.654253998334749
333,4.569494513165999
334,5.137781650835013
335,5.105755205145828
336,
337,
338,4.915061572145561
339,
340,5.9622866286062335
341,5.801017350976817
342,5.224727850034598
343,
344,5.77368820732986
345,6.3281742547410555
346,6.583611921188988
347,6.319300233170073
348,5.942155782571831
349,5.397075334751824
350,5.235673291628027
351,5.051092345910696
352,5.5605139444247875
353,
354,zElArv6m
355,7.273242928658798
356,6.97199797265811
357,6.227255884990638
358,5.57361126492057
359,5.84100104280262
360,
361,6.654037121591242
362,6.854419463674623
363,6.426029428897911
364,5.986558881463956
365,6.172416551427074
366,5.935217648775467
367,
368,5.657775259088134
369,5.983224221662127
370,5.442064210692037
371,4.767476477093607
372,zElArv6m
373,6.000686861624999
374,6.4282855969061945
375,6.136447094141519
376,5.636560735661195
377,5.423323445455847
378,5.057491074422785
379,
380,6.184782235550176
381,6.245810521159219
382,5.591566707362212
383,4.81744220740577
384,5.239390180983221
385,5.693703157624318
386,6.3406192618004145
387,5.778676945437576
388,4.929057253240103
389,4.60273350636697
390,
391,6.11838032027254
392,
393,6.379243096942909
394,5.558157454842845
395,4.983879369641464
396,4.457962175399492
397,4.688497782820392
398,4.838924576642904
399,
400,5.143931312179
401,5.256518921828631
402,5.209538489841604
403,4.95072143096212
404,5.099985144298529
405,5.257301698215515
406,5.2872111605494565
407,5.08142938529245
408,4.604472447260257
409,4.136440055053787
410,4.962191921842278
411,5.781194975497868
412,5.579921915418206
413,4.584569444004262
414,
415,3.3099949213699924
416,3.182190094827558
417,3.6742917829785955
418,3.791510225233349
419,3.8301598433056103
420,3.873529207139459
421,4.026622892590621
422,4.337165340195091
423,4.744277347592625
424,5.127054413573897
425,5.66731945360533
426,6.217985443037599
427,6.51061955428189
428,5.833468967633482
429,4.770502090253768
430,4.478199300078857
431,4.932736782100213
432,5.362950634275051
433,5.7160196450543745
434,5.777523814059493
435,5.135226141824902
436,4.907477387112863
437,5.301993536840412
438,6.425200033763444
439,
440,
441,7.370693011073275
442,6.90678048413592
443,6.795540235972608
444,6.3785000342733555
445,5.710275946041859
446,
447,6.168742867427355
448,6.037668419286316
449,6.099653351076434
450,6.001921854913414
451,6.115845356175973
452,6.4122107541624445
453,6.507604014937097
454,6.454302698811917
455,6.614828360068528
456,6.471822012651037
457,
458,6.515455112789185
459,6.072740779908452
460,6.122996928597591
461,5.988487695823618
462,6.2057563765254
463,6.361443577389518
464,6.349354869998728
465,6.359082116915762
466,6.327301827725577
467,6.508891144894969
468,6.776842140255731
469,7.015725242420874
470,6.9732789057120526
471,6.647551623580932
472,6.13565958066286
473,5.956207284681948
474,5.844802799615972
475,6.0125065869642285
476,5.848725692974857
477,5.7453003609863424
478,5.146841160329818
479,5.424052693151671
480,6.241013703717875
481,6.83085698822488
482,6.620181710586673
483,6.36604644220544
484,6.102707473650663
485,5.3204892229911245
486,4.581881307599642
487,4.481693359585442
488,4.8790222979074525
489,5.114154609037888
490,5.006068336211794
491,zElArv6m
492,5.133197858231482
493,5.3970767439780705
494,5.689873835909945
495,5.713132325715102
496,6.173812197561658
497,6.357095058344491
498,6.555195298139291
499,6.579886682782691
500,5.987649124214271
501,5.2436199041053095
502,4.2769901210345544
503,4.220633458120714
504,4.633528827106558
505,4.6579629977672905
506,
507,4.526454018110523
508,
509,5.457885969319848
510,5.144107663864285
511,4.642052173179125
512,4.963236256852353
513,5.503532414534124
514,5.347951718044583
515,5.153836931133823
516,5.304428363262725
517,5.720659351986418
518,5.961232215764324
519,5.96375369819864
520,5.470808780980919
521,4.34432072628162
522,4.256612996303641
523,4.873665064090481
524,6.021608564630778
525,6.043102556943018
526,6.181735323027741
527,6.835355905381534
528,7.116914879825055
529,6.6414339502553545
530,6.357667362072041
531,6.142527015263819
532,5.998436754976103
533,6.19325363912666
534,6.587964065290432
535,
536,7.2339741868744625
537,7.268129585354925
538,6.933898594791738
539,6.660208371955093
540,6.303400897740545
541,6.183351029093573
542,6.255261045185771
543,6.424510844022216
544,6.729353106162932
545,7.049837344268122
546,7.385575570997388
547,7.535897038564412
548,7.582887198124071
549,7.2235869110326885
550,7.313462809362968
551,
552,7.019208864132368
553,7.426350824076256
554,7.460062587165647
555,7.616257561895404
556,7.269723842783169
557,7.781647733065887
558,7.763141933243078
559,7.737005766861583
560,7.67439729691831
561,8.040262498095776
562,8.629634420731408
563,8.721843452707548
564,8.387804977708862
565,8.285883040197849
566,7.636538178239425
567,7.101399717296036
568,6.598331536361372
569,6.070614640812511
570,6.019640684871956
571,6.1166959685028415
572,
573,6.255774842405383
574,6.446170597802602
575,6.756112107183145
576,6.381109909122517
577,6.028844258022551
578,5.984088893169619
579,5.976178554904905
580,5.931456986332934
581,
582,6.12194979865137
583,6.479460000692558
584,6.462393933765944
585,6.096630214336585
586,5.682142202170222
587,5.501033269562653
588,
589,5.415611033018818
590,6.107466526107811
591,6.540173822648317
592,6.231175335897971
593,5.480025585798453
594,5.234786682089669
595,5.30787446355273
596,5.6143284874742605
597,5.791833496102828
598,zElArv6m
599,5.476487780436382
600,5.588284222748808
601,5.5740781151238235
602,5.398117828624119
603,5.576332044824334
604,5.486572594999104
605,6.023207132261074
606,6.309185304180383
607,6.244333999472808
608,
609,5.344833978725733
610,5.33207970643567
611,
612,5.182905525880139
613,5.842432779554814
614,6.071253019701719
615,5.854094171673604
616,5.922236077088793
617,6.020321596288926
618,
619,5.85847695604259
620,6.038789690876908
621,6.353518177066689
622,6.3352670895628895
623,6.586658205487039
624,
625,7.220560983955429
626,7.88621187585338
627,8.052065736478642
628,7.376425170224071
629,7.0760009120888405
630,7.085099309232995
631,7.239804324575391
632,
633,7.689736989474265
634,
635,8.104502465673214
636,8.376368083733448
637,8.28035304197283
638,8.060577282000326
639,8.009055459440981
640,7.704214762410273
641,7.144845143440582
642,7.259480369667164
643,7.39790501695689
644,7.131197194601774
645,6.927689233411198
646,6.8205291849719485
647,
648,7.3154728919201935
649,7.532595441031258
650,7.981696874114548
651,7.84307204472542
652,7.516071910012193
653,7.800867470719655
654,7.859472903577432
655,8.383436495989677
656,8.863182277237469
657,8.426730160027402
658,7.804804199390063
659,7.847487538511518
660,8.02240332232613
661,7.803189432552853
662,
663,
664,6.873241422367749
665,7.41103516130127
666,7.696511374332236
667,7.731760385118871
668,7.809191806358005
669,7.295507922716398
670,7.510540457626738
671,7.460461994000891
672,7.296259864800773
673,6.555853120108493
674,6.239674935909594
675,6.434465237440521
676,7.358247833323151
677,7.6092589754550595
678,6.842409414108011
679,
680,6.035655995145243
681,6.261561174650697
682,6.3182932351301
683,6.20870922471335
684,5.905415175626937
685,5.777242623034785
686,
687,6.466639873448827
688,6.719535029343902
689,6.562533148700957
690,6.422461497922775
691,5.976211564591732
692,6.0207777928986905
693,6.069074032741482
694,6.255013188867232
695,6.029292289976357
696,5.525198291611059
697,5.446959640129728
698,5.994979595239507
699,6.210610727511496
700,6.2285119069788095
701,6.4973760164786984
702,
703,6.391557720946396
704,6.490549991812146
705,6.761730925383226
706,6.903707044249148
707,6.8899302919791285
708,
709,6.574073256874326
710,6.932442035032968
711,6.91379739658506
712,6.737638660553763
713,6.768931956173934
714,6.967322584814617
715,7.072634022833068
716,7.530319630216796
717,7.275232393386312
718,6.536864675474819
719,6.509496408535813
720,6.691805357704594
721,7.663004812196457
722,7.881208978689857
723,7.9701832330869005
724,7.800656929902704
725,7.317154007179373
726,7.606085287638667
727,7.945210820563867
728,8.434429061846263
729,8.350230977248845
730,7.901391096896881
731,7.989679298002586
732,8.219058978739803
733,
734,8.183660361180305
735,7.754729593106661
736,8.090100663818372
737,8.376877026939791
738,8.482082974376267
739,8.01391862356297
740,7.958364224236538
741,7.884636808979797
742,
743,8.136550766433128
744,8.905307980951317
745,9.427814036689522
746,8.85204050440279
747,8.187961654113414
748,7.691877999274659
749,8.147144846948644
750,8.439994169254447
751,8.595823439476353
752,8.527401392948157
753,8.73235627943281
754,8.988250567939321
755,8.795436816840732
756,9.027149477853033
757,8.796244088300256
758,8.437362589093237
759,7.969275586117007
760,7.690795211111248
761,7.274055614546724
762,7.370923606181375
763,
764,7.926589214869347
765,7.9719472187842575
766,7.887043985744986
767,8.531141132104846
768,8.50337348351788
769,7.9835515209371986
770,6.814911042368801
771,6.176163469791117
772,7.066479480837979
773,8.293991499173163
774,
775,8.276763885607298
776,7.695711957694551
777,7.826390315194695
778,7.576205603280794
779,7.428341353373448
780,7.477935050032722
781,7.924219216340309
782,7.687110494259019
783,7.367965553313454
784,7.54878163987037
785,7.264676330644705
786,6.913705837691368
787,6.306253664459957
788,6.078865151374383
789,
790,6.674617747929173
791,6.647389186441282
792,6.652436476500892
793,7.136719863495766
794,
795,6.888063723100572
796,6.579622013593623
797,6.061489601256341
798,5.891551898496824
799,6.2532860525856675
800,6.390696861514661
801,6.424039741622325
802,6.8833438318795395
803,7.1876465936733265
804,7.770742102949495
805,8.010594931457717
806,7.454223032093941
807,6.701610705535012
808,6.6992482550508665
809,7.356384072208216
810,7.907613456652964
811,8.299704426032802
812,
813,7.6104266362675626
814,7.360181920351086
815,7.4942748485615525
816,8.011743459498312
817,8.23893005874639
818,8.496462942060734
819,8.564703922661506
820,8.357620947624088
821,8.136746698218285
822,8.224576961057444
823,8.58027130851889
824,9.40962926432083
825,9.933600962419359
826,9.514763649368982
827,8.849268494963724
828,8.539740184646105
829,8.641040403229912
830,8.697806058854182
831,
832,
833,8.211429012036653
834,9.050598548840563
835,9.406185317562201
836,9.578662123260058
837,9.56758925798106
838,9.492398059818731
839,9.132307335358075
840,9.008230060392819
841,9.338842147796642
842,9.883481421291188
843,10.263332877805732
844,10.225474675132498
845,9.540235629204528
846,
847,8.677720472906513
848,9.284624421155426
849,
850,9.605086427893992
851,9.2841920059432
852,8.218154811113095
853,7.255344033907159
854,
855,8.371593127426788
856,8.553597046969239
857,8.532505889959346
858,7.946354262729194
859,7.459745972615101
860,7.449437953766769
861,7.951953842793337
862,8.188564494918609
863,8.065123010296368
864,8.151831298118852
865,8.37435907175411
866,8.091909055656917
867,8.225769301857673
868,8.354849843679732
869,8.096659864005323
870,7.594324150114518
871,7.176505566475822
872,7.479023790167177
873,7.51708233357202
874,7.672764762755855
875,7.672682559208306
876,7.3232183713510555
877,7.276717618972774
878,7.095439940611546
879,6.706477275269456
880,6.589284810731712
881,6.772711550313044
882,7.584126975035168
883,7.575705367376587
884,7.20115489388805
885,
886,8.075115188824883
887,8.576157894417266
888,
889,8.172034398925861
890,7.681831655373523
891,7.151083254676045
892,7.452181849369214
893,7.675021317536814
894,8.208421895720289
895,8.392230614119896
896,8.05489692453693
897,7.298449023427836
898,6.601161468929936
899,6.2460741342510975
900,6.435627841012261
901,7.2872816084925125
902,7.671639013231954
903,zElArv6m
904,7.462980188524977
905,8.017882979501026
906,8.198459897931738
907,8.296381947551884
908,7.8436942913433505
909,7.832548915150848
910,8.501925085440087
911,9.23895527623654
912,
913,9.435185803763776
914,9.126997902816974
915,9.01924162124382
916,9.356686270219742
917,9.769887855917545
918,9.95336669004561
919,9.557671823790196
920,8.980201719777947
921,
922,8.818364430317192
923,9.039278631296726
924,9.76162530644172
925,10.396999535926447
926,10.57320249939618
927,10.256911128997668
928,9.89855386077754
929,9.2405772113435
930,8.764824875943544
931,8.586286907952209
932,8.734992862566887
933,8.77859707911593
934,8.65576495655801
935,8.396090189795691
936,8.274844052463012
937,8.47209820054818
938,9.147493801291528
939,9.677431203338486
940,10.051322703856233
941,
942,9.582253994617147
943,9.504925312990911
944,9.853623513520331
945,10.081464508324405
946,10.013292480858759
947,9.76858100435645
948,9.368435269349828
949,9.521656259022505
950,9.340527371622178
951,9.650826923530373
952,9.94940571924898
953,10.220336092197599
954,9.953295075482073
955,9.692203868921343
956,8.924506589767798
957,8.114877030466982
958,7.7190810109251125
959,7.587549704867825
960,7.709984449669191
961,7.796120252545258
962,7.866024630684146
963,8.145782796436613
964,8.155713738491773
965,8.022407347614596
966,7.8198087221831845
967,8.144348348588167
968,8.399549986834852
969,8.386476277707123
970,8.190367397201335
971,7.652556379869649
972,7.391914510253192
973,7.726039185257612
974,
975,8.06897924127044
976,7.179874055697851
977,6.620156136380004
978,6.682219015156696
979,7.3371434284335555
980,7.967032031334761
981,7.9005262047098395
982,7.793376307182189
983,8.392515192592558
984,
985,8.779895830893171
986,8.321934704407015
987,8.170853563117348
988,7.706242665877653
989,7.573586572374909
990,7.418584382989395
991,8.03348428864891
992,
993,8.904143176740362
994,8.920490991556976
995,8.749058040468995
996,8.389699682273772
997,7.9090348533983015
998,7.975633877365836
999,8.641769191947233
1000,zElArv6m
1001,8.947437128676695
1002,8.67193378591036
1003,8.013482323006428
1004,7.74878190202883
1005,8.11454311536844
1006,8.806545408474644
1007,9.149448134945684
1008,9.845654720497249
1009,
1010,10.200180513903662
1011,
1012,9.399456903892636
1013,
1014,9.63707677701996
1015,9.266175814596494
1016,9.209095672699085
1017,9.90936515271922
1018,
1019,10.105729758830122
1020,9.81827396974914
1021,9.66181576666193
1022,9.727999967843758
1023,10.014106744799193
1024,10.371203033096398
1025,9.940866151412703
1026,
1027,10.54960888899373
1028,10.813245164259447
1029,10.64739557965257
1030,10.348063983450817
1031,10.189480795585169
1032,9.641389944373145
1033,9.338868182783559
1034,9.781553790504995
1035,10.933740426699146
1036,11.033664350234856
1037,10.723615054852093
1038,zElArv6m
1039,9.660227971902271
1040,9.357917605022724
1041,8.967958812773476
1042,8.67931377784171
1043,8.568930667938858
1044,9.033341659367512
1045,
1046,
1047,8.832498561795886
1048,8.407617522403822
1049,8.657806397792818
1050,9.01450910151166
1051,9.438512893103319
1052,9.546182859566601
1053,9.402530346556297
1054,8.895131714818127
1055,9.06999343310957
1056,9.150171259309205
1057,8.989934729869162
1058,9.070882758983924
1059,9.01414794850595
1060,9.095876840875588
1061,9.335001784923794
1062,9.103984975319817
1063,8.97456244775788
1064,8.205145169068828
1065,8.165209960559507
1066,8.544444140363325
1067,9.024605319447371
1068,8.897645013005858
1069,8.402306552883086
1070,8.05739688497204
1071,8.809410360522751
1072,8.900176718321255
1073,8.528589898905711
1074,8.391613662637416
1075,8.37609935116969
1076,8.379959627492138
1077,8.756545023766835
1078,8.828520763936833
1079,8.82970674104505
1080,8.457649485038985
1081,8.315193008644437
1082,8.108964823453675
1083,8.717019940367436
1084,8.98859921317953
1085,8.427600633853114
1086,7.847596914669329
1087,7.81075241312603
1088,
1089,7.820490888220336
1090,8.39619847593039
1091,8.760174155067503
1092,9.440684277283964
1093,
1094,10.388745079511171
1095,9.97253371674289
1096,9.144022587097492
1097,8.642343750499773
1098,8.471270936944007
1099,8.68641301128518
1100,8.999018752738396
1101,9.639245902578862
1102,
1103,9.316229717245012
1104,9.402240110453704
1105,9.648715889282455
1106,
1107,10.10556638597849
1108,10.840139932521858
1109,11.191145460673045
1110,11.07269411339805
1111,10.322559179749662
1112,10.033102514604074
1113,
1114,10.828291642705782
1115,11.045345372251498
1116,
1117,10.941966287205243
1118,10.829534953580172
1119,10.49844178960225
1120,10.2492457495254
1121,
1122,11.290145454308131
1123,
1124,11.485823570318159
1125,
1126,11.16073085388748
1127,10.952986599810133
1128,11.369142756028666
1129,11.972161881150747
1130,12.05503370328964
1131,11.46375273291959
1132,10.69510109460561
1133,10.36877544804116
1134,
1135,11.273965057917072
1136,11.352473746568911
1137,10.906074568374034
1138,10.376270166940142
1139,9.816396800330338
1140,
1141,9.337104323095977
1142,9.675117152469356
1143,10.059425405540123
1144,10.159488551078187
1145,10.237061980690841
1146,9.71101630422236
1147,9.164561523545512
1148,9.110452720690775
1149,9.27949998544225
1150,9.241102791601884
1151,9.4858490079625
1152,9.852850575771713
1153,9.683413302119831
1154,9.275949846106219
1155,8.980583001415757
1156,8.633275426271142
1157,
1158,8.71585541029519
1159,9.032643753297956
1160,9.413706280942925
1161,9.37031563704349
1162,
1163,9.307253035306967
1164,9.3323604113719
1165,
1166,8.741302475339799
1167,8.62213918581172
1168,8.62968835804381
1169,8.031383996285106
1170,8.056568659938034
1171,8.270762930470305
1172,8.539174854227545
1173,
1174,8.059584496043227
1175,8.019318921920238
1176,8.174449347761167
1177,9.14661953184649
1178,
1179,9.319120200530632
1180,8.833934971218714
1181,8.680653359965879
1182,9.185888489989084
1183,9.867958600302163
1184,9.437541472676271
1185,
1186,8.38111983788108
1187,8.564342864014906
1188,8.550940357337497
1189,8.84794294515268
1190,8.777794570826613
1191,8.858770162975558
1192,8.982686759514388
1193,9.65855968602383
1194,9.428983001413128
1195,
1196,9.508541480406263
1197,10.410707384245478
1198,11.0200645639589
1199,11.054234899491956
1200,10.864359529123181
1201,10.769394129734678
1202,
1203,10.391211768754136
1204,10.05884075186068
1205,9.987185346263075
1206,10.063439631695527
1207,10.090423843840194
1208,10.289183299645382
1209,10.521282198328251
1210,10.344522882471331
1211,10.071808259555127
1212,10.26855514428157
1213,10.524433272075965
1214,
1215,11.312688906394769
1216,11.502019938526852
1217,11.690616917413118
1218,11.820426822578561
1219,12.02732999743129
1220,11.252212233069276
1221,10.87917266565118
1222,10.84834389456134
1223,10.109176372542416
1224,9.585008688261308
1225,9.583588009615166
1226,10.035787921784376
1227,10.595155839231754
1228,10.726656403925569
1229,10.81854157053648
1230,
1231,11.316814263830228
1232,11.40852492447893
1233,11.230426042922739
1234,11.010767035143617
1235,10.94735511940474
1236,11.108251105608502
1237,11.157686272969707
1238,
1239,10.897314956582807
1240,10.634849886998284
1241,
1242,10.693314223489253
1243,10.511572895136464
1244,10.425161489834727
1245,
1246,11.19954574136366
1247,11.183212477720357
1248,11.308681983050318
1249,11.310843885972583
1250,11.285170727923933
1251,11.093654821280872
1252,10.687280064578369
1253,10.549368684392137
1254,10.269623001606131
1255,10.477677448492127
1256,10.641847009107448
1257,10.748522165248307
1258,10.583707698966673
1259,10.425593045267398
1260,10.587432300079529
1261,10.707281418877697
1262,10.647421716624603
1263,10.095447799346658
1264,9.292393444018028
1265,8.808281789342244
1266,9.440307103637057
1267,9.73469398369526
1268,
1269,9.620259305065039
1270,9.895614520275975
1271,
1272,9.463818097699825
1273,9.938061258683112
1274,10.195500628569553
1275,10.179831901418742
1276,9.966224492713081
1277,9.744094698605089
1278,9.439617200201798
1279,10.10791426712478
1280,10.604203561894384
1281,
1282,10.3153673480711
1283,10.196154127976719
1284,10.084759351911273
1285,9.831636877514219
1286,9.577899626790126
1287,10.452924850725301
1288,11.319255502349913
1289,11.951699089978119
1290,11.874336466752032
1291,11.78391087352356
1292,11.629028678600353
1293,11.038333064533296
1294,11.080102360654623
1295,zElArv6m
1296,
1297,11.337336940410994
1298,12.627644169963478
1299,13.268342698821325
1300,13.221932304311999
1301,
1302,
1303,11.988627056706616
1304,11.915130371177385
1305,10.68396319990358
1306,9.71273516285936
1307,
1308,10.650741680721927
1309,11.679984759594703
1310,11.728032328190206
1311,11.425519561628521
1312,11.221367981308795
1313,11.642297665154388
1314,11.758030798676055
1315,12.298976185481889
1316,12.19479614925265
1317,11.889814434599696
1318,11.60283123880337
1319,11.491312891812472
1320,
1321,10.779154476061112
1322,11.15980234219805
1323,11.379563564055656
1324,
1325,11.871630778331514
1326,12.393199176697006
1327,12.789074529260375
1328,12.596067959107197
1329,12.307269664367363
1330,11.681453264442418
1331,11.229826959229948
1332,11.345304117250153
1333,11.033597192072108
1334,11.69897510932303
1335,12.30433518813111
1336,12.68860933485074
1337,11.849683046277853
1338,11.262774752572723
1339,10.933447443975757
1340,10.4631142871859
1341,10.261067376342883
1342,10.12019260998713
1343,10.474954824957194
1344,11.291108290166125
1345,11.919335317132036
1346,12.302399663541712
1347,11.68004698927136
1348,10.66894178342795
1349,9.677212745609166
1350,
1351,10.299544218642401
1352,10.348903253941502
1353,10.530124397102599
1354,10.571343032189153
1355,10.88601745776024
1356,10.800326982431946
1357,10.761373573327228
1358,10.460229412624312
1359,10.339960459094332
1360,10.257338200590183
1361,10.178323134593116
1362,
1363,9.594319774465601
1364,9.871786990616927
1365,zElArv6m
1366,
1367,10.052168919648455
1368,9.88807742562625
1369,
1370,
1371,10.626110236447659
1372,
1373,10.797711666541417
1374,10.665230674273687
1375,10.199734036840583
1376,9.550896518263185
1377,9.931072741837704
1378,10.425383559331923
1379,10.502132999240976
1380,10.49466610430665
1381,
1382,9.879789602076462
1383,9.574829598539987
1384,9.91420311994563
1385,11.011119589397213
1386,
1387,
1388,10.625220509615858
1389,
1390,10.713858611608533
1391,
1392,10.547122125547588
1393,10.56479914525338
1394,10.916061243235681
1395,11.741470776736781
1396,12.34800858812534
1397,12.059322946573774
1398,11.207782901669818
1399,11.038505094396978
1400,11.990347810158418
1401,12.809692840931762
1402,12.861511435716228
1403,12.519675509212062
1404,12.455214777577037
1405,12.654463777151847
1406,12.680209980469334
1407,12.79567650064457
1408,12.709477937525111
1409,12.42252407705063
1410,12.186837828349004
1411,12.884009904585898
1412,13.012122303014253
1413,12.770222581828786
1414,12.079669943470535
1415,11.998274723004856
1416,11.94690647792827
1417,
1418,12.135810638511748
1419,12.438974671675611
1420,12.654453545081013
1421,
1422,12.734605092088128
1423,12.66413647311978
1424,12.161501125731995
1425,12.203647353808003
1426,12.603995619362742
1427,12.53326079762745
1428,
1429,12.530346947371568
1430,12.608716401660201
1431,12.499400922847919
1432,12.444743355892674
1433,12.533829262668986
1434,12.222515185181896
1435,12.043611477823216
1436,12.074908205888045
1437,11.936566008877909
1438,
1439,11.703261197637788
